ID,Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
P320,0.1884,0.2,0,1,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P321,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P322,0.5,0.1,0,1,0,1,0,1,0,0,0,0,0,0,0.2,0.083333333
P323,1,0.5,0,0,0,1,0,1,0,1,1,0,0,0,0.5,0.416666667
P324,0.0942,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0.530785563,0
P325,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P326,0.1256,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P327,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P328,0.88,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.340909091,0.083333333
P329,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P330,0.3768,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1.061571125,0
P331,0.6,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P332,0.0628,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0.796178344,0
P334,0.16,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.625,0
P335,0.0628,0.045,0,1,0,0,0,0,0,0,0,0,0,0,0.71656051,0
P336,0.03,0.05,0,1,0,0,0,0,0,0,0,0,0,0,1.666666667,0
P337,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0
P338,0.55,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.181818182,0
P339,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P340,0.03,0.05,0,1,0,0,0,0,0,0,0,1,0,0,1.666666667,0
P341,0.7,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0.714285714,0.166666667
P342,1.27,1,0,1,0,1,1,1,0,0,1,0,0,0,0.787401575,0.333333333
P343,0.1256,0.0939,0,1,0,1,1,0,1,0,1,0,0,0,0.747611465,0.333333333
P344,0.1884,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.265392781,0
P345,0.0628,0.08,0,1,0,0,0,0,0,0,0,1,0,0,1.27388535,0
P346,1.3816,3,0,1,0,1,0,1,0,0,0,0,0,0,2.171395483,0.083333333
P347,1,1.5,0,0,0,1,0,1,0,0,0,0,0,0,1.5,0.083333333
P348,0.1256,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P349,0.5024,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P350,0.314,0.2,0,1,0,1,1,1,0,0,0,1,0,0,0.636942675,0.166666667
P351,0.0628,0.08,0,1,0,0,0,0,0,0,0,1,0,0,1.27388535,0
P352,0.1884,0.5,0,1,0,0,0,0,0,0,0,0,0,0,2.653927813,0
P354,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P355,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.083333333
P356,0.1256,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P357,0.1256,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.796178344,0
P358,0.2512,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.194267516,0
P359,0.1256,0.09,0,1,0,0,0,0,0,0,0,1,0,0,0.71656051,0
P360,0.314,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1.27388535,0
P361,0.1884,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1.326963907,0
P362,0.5024,0.4,0,1,0,1,0,1,0,0,1,0,0,0,0.796178344,0.25
P363,0.1884,0.25,0,1,0,0,0,0,0,0,0,1,0,0,1.326963907,0
P364,0.1256,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0.398089172,0
P365,0.1256,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.796178344,0
P366,0.1884,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P367,0.16,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0.625,0
P368,0.1884,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1.326963907,0
P369,0.0628,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0.955414013,0
P370,0.1884,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P371,0.0628,0.15,0,1,0,0,0,0,0,0,0,1,0,0,2.388535032,0
P372,0.1256,0.3,0,1,0,1,0,0,0,1,1,1,0,0,2.388535032,0.333333333
P373,1,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.2,0.083333333
P374,1,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.3,0
P375,2,0.2,0,1,0,1,1,0,0,1,1,1,0,0,0.1,0.416666667
P376,2,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.1,0
P377,1.5,0.8,0,1,0,1,0,0,0,1,1,1,0,0,0.533333333,0.333333333
P378,1,0.6,0,1,0,1,0,1,0,1,1,1,0,0,0.6,0.416666667
P379,2,0.7,0,1,0,1,0,1,0,1,1,1,0,0,0.35,0.416666667
P380,0.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
P381,1,0.25,0,1,0,1,0,1,0,1,1,1,0,0,0.25,0.416666667
P382,2,0.3,0,1,0,1,0,1,0,1,1,1,0,0,0.15,0.416666667
P383,1,0.4,0,1,0,1,0,1,0,1,1,1,0,0,0.4,0.416666667
P384,1,0.9,0,1,0,1,0,1,0,0,0,1,0,0,0.9,0.083333333
P385,2,1,0,1,0,1,0,1,0,1,1,1,0,0,0.5,0.416666667
P386,1.5,0.7,0,1,0,1,0,1,0,1,1,1,0,0,0.466666667,0.416666667
P387,1,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P388,1,0.55,0,1,0,1,0,1,0,0,0,1,0,0,0.55,0.083333333
P389,1.5,0.9,0,1,0,1,0,1,0,1,1,1,0,0,0.6,0.416666667
P390,1.3816,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.579038796,0
P391,1.1304,1,0,1,0,1,0,0,0,0,0,1,0,0,0.884642604,0
P392,1,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
P393,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P394,1,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P395,0.7536,1.5,0,1,0,1,0,1,0,1,1,1,0,0,1.99044586,0.416666667
P396,0.2512,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P397,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P398,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P399,0.0314,0.1,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P400,1.5,0.9,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
P401,0.314,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.27388535,0
P402,0.2826,0.6,0,1,0,0,0,0,0,0,0,1,0,0,2.123142251,0
P403,0.2512,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P404,0.4396,0.4,0,1,0,1,0,1,0,1,1,1,0,0,0.909918107,0.416666667
P405,0.5,0.6,0,1,0,0,0,0,0,0,0,1,0,0,1.2,0
P406,0.1884,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P407,0.2512,0.85,0,1,0,0,0,0,0,0,0,1,0,0,3.383757962,0
P408,1,0.85,0,1,0,1,0,1,0,0,0,1,0,0,0.85,0.083333333
P409,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P410,0.157,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.955414013,0
P411,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.416666667
P412,0.942,0.08,0,1,0,1,0,1,0,0,0,1,0,0,0.08492569,0.083333333
P413,0.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
P414,1,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P415,0.3768,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1.326963907,0
P416,0.314,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P417,0.2512,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P418,1.5,3,0,0,1,1,0,1,0,0,0,1,0,0,2,0.083333333
P419,1.5,1,0,1,0,1,0,0,0,0,0,1,0,0,0.666666667,0
P420,1,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
P421,1,0.4,0,1,0,1,0,1,0,1,1,1,0,0,0.4,0.416666667
P422,0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
P423,1,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
P424,2,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P425,0.2512,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P426,0.5,0.2,0,1,0,1,0,1,0,1,1,1,0,0,0.4,0.416666667
P427,0.5,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
P428,1,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.4,0.083333333
P429,1.5,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.533333333,0.083333333
P430,1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
P431,1.5,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.533333333,0.083333333
P432,0.628,0.6,0,1,0,1,0,1,0,1,1,1,0,0,0.955414013,0.416666667
P433,1,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
P434,0.314,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.955414013,0
P435,0.5024,0.28,0,1,0,1,0,1,0,1,1,1,0,0,0.557324841,0.416666667
P436,0.314,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.636942675,0
P437,0.8164,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.61244488,0.083333333
P438,0.3768,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P439,0.2512,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P440,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P441,1,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P442,1.5,1,0,1,0,1,0,1,0,0,0,1,0,0,0.666666667,0.083333333
P443,1.3816,1,0,1,0,1,0,0,0,0,0,1,0,0,0.723798494,0
P444,1.256,1,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P445,0.7536,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.398089172,0.083333333
P446,0.5,0.15,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
P447,0.5,0.6,0,1,0,1,0,1,0,1,1,1,0,0,1.2,0.416666667
P448,0.4396,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1.137397634,0.083333333
P449,0.72,1,0,1,0,1,0,1,0,0,0,1,0,0,1.388888889,0.083333333
P450,0.5,0.6,0,1,0,0,0,0,0,0,0,1,0,0,1.2,0
P451,0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
P452,0.5,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0.7,0
P453,0.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
P454,0.5,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0
P455,0.5652,1.2,0,1,0,1,0,0,0,0,0,1,0,0,2.123142251,0
P456,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P457,1,1.5,0,1,0,1,0,0,0,0,0,0,0,0,1.5,0
P458,1.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0.666666667,0
P459,0.628,0.7,0,1,0,1,0,1,0,0,1,1,0,0,1.114649682,0.25
P460,0.314,0.4,0,1,0,1,0,1,0,0,0,1,0,0,1.27388535,0.083333333
P461,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.416666667
P462,1,0.5,0,1,0,1,0,1,0,1,1,0,0,1,0.5,0.5
P463,0.5024,1.1153,0,1,0,1,0,1,0,1,1,0,0,1,2.219944268,0.5
P464,0.2512,1,0,0,1,0,0,0,0,0,0,0,0,0,3.98089172,0
P465,1,0.3,0,1,0,1,0,0,0,1,1,0,0,1,0.3,0.416666667
P466,1.884,1,0,1,0,1,0,0,0,1,1,0,0,1,0.530785563,0.416666667
P467,0.3768,1,0,1,0,0,0,0,0,0,0,0,0,0,2.653927813,0
P468,1,0.8,0,1,0,1,0,0,0,1,1,0,0,1,0.8,0.416666667
P469,1.3236,1,0,1,0,1,0,0,0,1,1,1,0,1,0.755515261,0.416666667
P470,0.4396,1,0,1,0,0,0,0,0,0,0,0,0,0,2.274795268,0
P471,1,0.7,0,1,0,1,0,0,0,1,1,0,0,0,0.7,0.333333333
P472,0.314,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P473,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.333333333
P474,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0.5
P475,0.5,0.8,0,1,0,1,0,0,0,1,1,0,0,1,1.6,0.416666667
P476,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.416666667
P477,1.5,1,0,0,1,1,0,1,0,1,1,0,0,1,0.666666667,0.5
P478,0.628,0.8,0,1,0,1,0,0,0,1,1,0,0,1,1.27388535,0.416666667
P479,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.416666667
P480,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.416666667
P481,1,2,0,0,0,1,0,0,0,1,1,0,0,1,2,0.416666667
P482,1,0.8,0,1,0,1,0,0,0,1,1,0,0,1,0.8,0.416666667
P483,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0.416666667
P484,0.5,1,0,1,0,1,0,1,0,1,1,0,0,1,2,0.5
P485,0.628,1,0,1,0,1,0,1,0,1,1,0,0,1,1.592356688,0.5
P486,0.3768,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1.326963907,0
P487,0.2512,0.8,0,1,0,1,0,1,0,1,1,0,0,1,3.184713376,0.5
P488,2,2,0,1,0,1,0,1,0,1,1,0,0,1,1,0.5
P489,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0.5
P490,0.5652,1,0,0,0,1,0,1,0,1,1,0,0,1,1.769285209,0.5
P491,1.6956,6,1,0,1,1,1,1,0,1,1,0,0,1,3.538570418,0.75
P492,1,5,0,0,1,0,1,1,0,1,1,0,0,0,5,0.5
P493,1.256,3,0,0,1,1,0,1,0,1,1,0,0,1,2.388535032,0.5
P494,2,6,0,0,1,1,0,1,0,1,1,0,0,0,3,0.416666667
P495,1.5,0.2,0,1,0,0,1,1,0,0,0,0,0,0,0.133333333,0.166666667
P496,0.0628,0.2,0,1,0,0,1,1,0,0,0,0,0,0,3.184713376,0.166666667
P497,0.2,0.4,0,0,0,0,1,1,0,1,1,0,0,0,2,0.5
P498,0.1256,0.5,0,1,0,1,1,1,0,1,0,0,0,0,3.98089172,0.333333333
P499,1,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.083333333
P500,0.2512,0.15,0,1,0,0,1,1,0,0,1,0,0,0,0.597133758,0.333333333
P501,0.5024,0.35,0,0,1,1,0,0,0,0,0,0,0,1,0.696656051,0.083333333
P502,0.0628,0.2,0,0,0,1,1,1,0,0,1,0,0,0,3.184713376,0.333333333
P503,0.314,0.2866,0,1,0,0,0,1,0,0,0,0,0,0,0.912738854,0.083333333
P504,0.942,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0.8492569,0.083333333
P505,0.942,1,0,0,0,0,0,1,0,0,0,0,0,0,1.061571125,0.083333333
P506,0.628,1,0,1,0,1,0,1,0,0,1,0,0,1,1.592356688,0.333333333
P507,0.1884,0.5,0,0,0,1,0,1,0,0,0,0,0,0,2.653927813,0.083333333
P508,1,0.7826,0,0,0,1,0,0,0,0,0,0,0,0,0.7826,0
P509,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P510,1,0.6,0,1,0,1,0,1,0,0,0,0,0,0,0.6,0.083333333
P511,0.3768,0.5,0,1,0,0,0,1,0,1,0,0,0,0,1.326963907,0.25
P512,1.0048,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P513,1,0.8,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P514,0.7536,3,0,1,0,0,0,0,0,0,0,0,0,0,3.98089172,0
P515,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.083333333
P516,0.19,0.2,0,1,0,1,0,1,0,0,0,0,0,0,1.052631579,0.083333333
P517,0.25,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P518,0.34,1.5,0,1,0,0,0,1,0,0,0,0,0,0,4.411764706,0.083333333
P519,0.0314,0.02,0,1,0,1,0,0,0,0,0,0,0,0,0.636942675,0
P520,0.3,0.6,0,0,0,1,1,0,0,0,0,0,0,0,2,0.083333333
P521,0.5,0.5706,0,0,0,1,0,1,0,0,0,0,0,0,1.1412,0.083333333
P522,1,0.7,0,0,0,0,1,1,0,0,0,0,0,0,0.7,0.166666667
P523,0.6,0.312,0,1,0,1,1,1,0,0,0,0,0,0,0.52,0.166666667
P524,0.5,0.7,0,1,0,1,1,1,0,0,1,0,0,0,1.4,0.333333333
P525,0.628,0.5,0,1,0,0,1,1,0,0,0,1,0,0,0.796178344,0.166666667
P526,0.1256,0.3,0,1,0,1,1,1,0,0,0,0,0,0,2.388535032,0.166666667
P527,0.6,0.6,0,1,0,1,0,1,0,0,1,0,0,0,1,0.25
P528,1,3,0,0,0,1,0,1,0,1,1,0,0,0,3,0.416666667
P529,1,1.8,0,1,0,1,0,1,0,0,0,1,0,0,1.8,0.083333333
P530,0.8164,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.979911808,0.083333333
P531,0.157,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1.27388535,0
P532,0.2198,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.909918107,0
P533,0.942,4,0,0,0,1,0,1,1,0,1,0,0,0,4.246284501,0.333333333
P534,1,2.5,0,0,0,0,1,1,1,0,0,0,0,0,2.5,0.25
P535,1.5,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.266666667,0.083333333
P536,2,2.5,0,1,0,1,0,1,0,0,0,0,0,0,1.25,0.083333333
P537,1,2.5,0,0,0,1,0,1,1,1,1,0,0,0,2.5,0.5
P538,0.5,0.6,0,1,0,1,0,1,0,0,0,0,0,0,1.2,0.083333333
P539,1,3,0,0,0,1,0,1,0,1,0,0,0,0,3,0.25
P540,0.7536,1,0,0,0,1,0,1,1,0,0,0,0,0,1.326963907,0.166666667
P541,1.1,0.2,0,0,0,1,0,1,0,0,0,1,0,0,0.181818182,0.083333333
P542,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P543,0.1884,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P545,0.1256,0.4,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P546,1.1884,1,0,0,0,1,0,1,0,0,0,0,0,0,0.841467519,0.083333333
P547,0.2512,0.3,0,1,0,1,0,1,0,0,0,0,0,0,1.194267516,0.083333333
P548,0.1256,0.1,0,1,0,1,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P549,0.4773,1.2,0,1,0,0,0,0,0,0,0,0,0,0,2.514142049,0
P550,2,3,0,0,1,1,0,1,1,0,1,0,0,0,1.5,0.333333333
P551,0.942,1,0,1,0,1,0,1,0,0,1,0,0,0,1.061571125,0.25
P552,1.5652,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0.958343982,0.25
P553,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0.5,0.166666667
P554,1,1.1411,0,0,0,1,0,1,0,0,0,1,0,0,1.1411,0.083333333
P555,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P556,1,3,0,0,0,1,0,1,1,0,0,0,0,0,3,0.166666667
P557,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,0
P558,1,1.1411,0,1,0,1,0,1,0,0,0,0,0,0,1.1411,0.083333333
P559,1,1.5,0,0,0,1,0,1,1,0,0,0,0,0,1.5,0.166666667
P560,0.5,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0
P561,1,0.9,0,1,0,1,0,1,0,0,0,0,0,0,0.9,0.083333333
P562,1,0.7,0,0,0,1,0,1,0,0,0,0,0,0,0.7,0.083333333
P563,0.314,1,0,0,0,1,0,1,0,0,0,1,0,0,3.184713376,0.083333333
P564,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P565,0.5,0.5706,0,0,0,0,0,0,0,0,0,0,0,0,1.1412,0
P566,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P567,0.314,1,0,0,0,0,0,0,0,0,0,0,0,0,3.184713376,0
P568,1,0.6,0,1,0,1,0,1,1,0,0,0,0,0,0.6,0.166666667
P569,1,0.8,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P570,0.5,0.6,0,0,0,1,0,1,0,0,0,0,0,0,1.2,0.083333333
P571,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P572,0.25,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.2,0
P573,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
P574,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P575,1,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0.5,0.083333333
P576,1.5,2.5,0,0,0,1,0,1,1,0,0,0,0,0,1.666666667,0.166666667
P577,1.5,1.2,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P578,1,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0.6,0.083333333
P579,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P580,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P581,0.25,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0.4,0
P582,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P583,0.2,0.4,0,1,0,1,0,1,0,0,0,0,0,0,2,0.083333333
P584,0.5,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.4,0.083333333
P585,0.5,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0.6,0
P586,0.5,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.4,0.083333333
P587,0.2826,0.7,0,1,0,0,0,0,0,0,0,0,0,0,2.476999292,0
P588,0.3768,0.43,0,0,0,1,0,1,1,0,0,1,0,0,1.14118896,0.166666667
P589,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P590,0.5,0.5,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P591,0.1603,0.1829,0,0,0,0,0,0,0,0,0,0,0,0,1.140985652,0
P592,1.9,4,0,0,0,1,0,1,1,0,0,0,0,0,2.105263158,0.166666667
P593,0.75,1.2,0,1,0,1,0,1,0,0,0,0,0,0,1.6,0.083333333
P594,1.5,1,0,1,0,1,0,0,1,0,0,0,0,0,0.666666667,0.083333333
P595,0.25,0.15,0,1,0,1,0,1,0,0,0,0,0,0,0.6,0.083333333
P596,0.2,0.2,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P597,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P598,1,0.8,0,0,0,1,0,1,1,0,1,0,0,0,0.8,0.333333333
P599,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P600,2,5,0,0,0,1,0,1,1,0,0,0,0,0,2.5,0.166666667
P601,0.75,0.8,0,0,0,1,0,1,1,0,0,0,0,0,1.066666667,0.166666667
P602,2,1.4,0,0,0,1,0,1,1,0,0,0,0,0,0.7,0.166666667
P603,0.3768,1,0,1,0,0,0,0,0,0,0,0,0,0,2.653927813,0
P604,0.5,0.3,0,1,0,1,0,1,1,0,0,0,0,0,0.6,0.166666667
P605,0.3768,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.928874735,0
P606,0.25,0.4,0,1,0,1,0,1,0,0,0,0,0,0,1.6,0.083333333
P607,0.5,0.4,0,0,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P608,0.5,0.5,0,0,0,1,0,1,1,0,1,0,0,0,1,0.333333333
P609,0.5,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0.166666667
P610,1,0.8,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P611,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P612,1.1884,3,0,0,0,1,0,1,1,0,0,0,0,0,2.524402558,0.166666667
P613,0.5,0.4,0,1,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P614,0.5,0.45,0,1,0,1,0,1,0,0,0,0,0,0,0.9,0.083333333
P615,1.5,0.7,0,0,0,1,0,1,1,0,0,0,0,0,0.466666667,0.166666667
P616,0.5,0.6,0,0,0,1,0,1,1,0,0,1,0,0,1.2,0.166666667
P617,0.5,0.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P618,0.75,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0.666666667,0.166666667
P619,1,1.2,0,0,0,1,0,1,0,0,0,0,0,0,1.2,0.083333333
P620,1,0.8,0,0,0,0,1,1,0,0,0,0,0,0,0.8,0.166666667
P621,0.5,0.8,0,0,0,1,0,1,0,0,0,0,0,0,1.6,0.083333333
P622,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
P623,0.628,0.4,0,0,0,1,0,1,0,0,0,0,0,0,0.636942675,0.083333333
P624,0.5024,0.7,0,0,0,1,0,1,0,0,0,0,0,0,1.393312102,0.083333333
P625,0.5,0.6,0,1,0,1,0,1,0,0,0,0,0,0,1.2,0.083333333
P626,0.7,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0.714285714,0.166666667
P627,0.628,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P628,0.1,0.15,0,1,0,1,0,1,0,0,0,0,0,0,1.5,0.083333333
P629,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
P630,1.5,2.5,0,1,0,1,0,1,1,0,0,0,0,0,1.666666667,0.166666667
P631,0.25,1,0,1,0,1,0,1,1,0,0,0,0,0,4,0.166666667
P632,0.2512,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.99044586,0
P633,0.75,2,0,1,0,1,0,1,1,0,0,0,0,0,2.666666667,0.166666667
P634,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
P635,1,0.8,0,0,0,1,0,1,0,0,0,0,0,0,0.8,0.083333333
P636,1.5,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0.4,0.083333333
P637,0.5652,1,0,0,0,1,0,1,1,0,0,0,0,0,1.769285209,0.166666667
P638,0.5,0.4,0,0,0,1,0,1,1,0,0,0,0,0,0.8,0.166666667
P639,0.5,0.7,0,0,0,1,0,1,0,0,0,0,0,0,1.4,0.083333333
P640,1,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0
P641,0.2,0.2,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
